ShortenedID	LFQ.intensity.24hrsI-Rep1	LFQ.intensity.24hrsI-Rep2	LFQ.intensity.24hrsI-Rep3	LFQ.intensity.24hrsNI-Rep1	LFQ.intensity.24hrsNI-Rep2	LFQ.intensity.24hrsNI-Rep3	LFQ.intensity.8hrsI-Rep1	LFQ.intensity.8hrsI-Rep2	LFQ.intensity.8hrsI-Rep3	LFQ.intensity.8hrsNI-Rep1	LFQ.intensity.8hrsNI-Rep2	LFQ.intensity.8hrsNI-Rep3
10856;10857;10858;10859;10860;10861;10862;10863;10864;10865;10866;10867;10868;10869;10870;10871;10872;10873;10874;10875;10876;10877;10878;10879;10880;10881;10882;10883;10884;10885;10886;10887;10888;10889;10890;10891;10892;10893;10894;10895;10896;10897;10898;10899;10900;10901;10902;10903;10904;10905;10906;10907;10908;10909;10910;10911;10912;10913;10914;10915;10916;10917;10918;10919;10920;10921;10922;10923;10924;10925;10926;10927;10928;10929;10930;10931;10932;10933;10934;10935;10936;10937;10938;10939;10940;10941;10942;10943;10944;10945;10946;10947;10948;10949;10950;10951;10952;10953;10954;10955;10956;10957;10958;10959;10960;10961;10962;10963;10964;10965;10966;10967;10968;10969;10970;10971;10972;10973;10974;10975;10976;10977;10978;10979;10980;10981;10982;10983;10984;10985;10986;10987;10988;10989;10990;10991;10992;10993;10994;10995;10996;10997;10998;10999;11000;11001;11002;11003;11004;11005;11006;11007;11008;11009;11010;11011;11012;11013;11014;11015;11016;11017;11018;11019;11020;11021;11022;11023;11024;11025;11026;11027;11028;11029;11030;11031;11032;11033;11034;11035;26408;26409;26410;26411;26412;26413;26414;26415;26416;26417;26418;26419;26420;26421;26422;26423;26424;26425;26426;26427;26428;26429;26430;26431;26432;26433;26434;26435;26436;26437;26438;26439;26440;26441;26442;26443;26444;26445;26446;26447;26448;26449;26450;26451;26452;26453;26454;26455;26456;26457;26458;26459;26460;26461;26462;26463;26464;26465;26466;26467;26468;26469;26470;26471;26472;26473;26474;26475;26476;26477;26478;26479;26480;26481;26482;26483;26484;26485;26486;26487;26488;26489;26490;26491;26492;26493;26494;26495;26496;26497;26498;26499;26500;26501;26502;26503;26504;26505;26506;26507;26508;26509;26510;26511;26512;26513;26514;26515;26516;26517;26518;26519;26520;26521;26522;26523;26524;26525;26526;26527;26528;26529;26530;26531;26532;26533;26534;26535;26536;26537;26538;26539;26540;26541;26542;26543;26544;26545;26546;26547;26548;26549;26550;26551;26552;26553;26554;26555;26556;26557;26558;26559;26560;26561;26562;26563;26564;26565;26566;26567;26568;26569;26570;26571;26572;26573;26574;26575;26576;26577;26578;26579;26580;26581;30684;30685;30686;30687;30688;30689;30690;30691;30692;30693;30694;30695;30696;30697;30698;30699;30700;30701;30702;30703;30704;30705;30706;30707;30708;30709;30710;30711;30712;30713;30714;30715;30716;30717;30718;30719;30720;30721;30722;30723;30724;30725;30726;30727;30728;30729;30730;30731;30732;30733;30734;30735;30736;30737;30738;30739;30740;30741;30742;30743;30744;30745;30746;30747;30748;30749;30750;30751;30752;30753;30754;30755;30756;30757;30758;30759;30760;30761;30762;30763;30764;30765;30766;30767;30768;30769;30770;30771;30772;30773;30774;30775;30776;30777;30778;30779;30780;30781;30782;30783;30784;30785;30786;30787;30788;30789;30790;30791;30792;30793;30794;30795;30796;30797;30798;30799;30800;30801;30802;30803;30804;30805;30806;30807;30808;30809;30810;30811;30812;30813;30814;30815;30816;30817;30818;30819;30820;30821;30822;30823;30824;30825;30826;30827;30828;30829;30830;30831;30832;30833;30834;30835;30836;30837;30838;30839;30840;30841;30842;30843;30844;30845;30846;30847;30848;30849;30850;30851;30852;30853;30854;30855;30856;30857;30858;30859;30860;30861;30862;30863;30864;30865;30866;30867;30868;30869;30870;30871;30872;30873;30874;30875;30876;30877;30878;30879;30880;30881;30882;30883;30884;30885;30886;30887;30888;30889;30890;30891;30892;30893;30894;45775;45776;45777;45778;45779;45780;45781;45782;45783;45784;45785;45786;45787;45788;45789;45790;45791;45792;45793;45794;45795;45796;45797;45798;45799;45800;45801;45802;45803;45804;45805;45806;45807;45808;45809;45810;45811;45812;45813;45814;45815;45816;45817;45818;45819;45820;45821;45822;45823;45824;45825;45826;45827;45828;45829;45830;45831;45832;45833;45834;45835;45836;45837;45838;59897;59898;64725;64726;64727;64728;64729;64730;64731;64732;64733;64734;64735;64736;64737;64738;64739;64740;64741;64742;64743;64744;64745;64746;64747;64748;64749;64750;64751;64752;64753;64754;64755;64756;64757;64758;64759;64760;64761;64762;64763;64764;64765;64766;64767;64768;64769;64770;64771;64772;64773;64774;64775;64776;64777;64778;64779;64780;64781;64782;64783;64784;64785;64786;64787;64788;64789;64790;64791;64792;64793;64794;64795;64796;64797;64798;64799;64800;65484;65485;65486;65487;65488;65489;65490;65491;65492;65493;65494;65495;65496;65497;65498;65499;65500;65501;65502;65503;65504;65505;65506;65507;65508;65509;65510;65511;65512;65513;65514;65515;65516;65517;65518;65519;65520;65521;65522;65523;65524;65525;65526;65527;65528;65529;65530;65531;65532;65533;65534;65535;65536;65537;65538;65539;65540;65541;65542;65543;65544;65545;65546;65547;65548;65549;65550;65551;65552;65553;65554;65555;65556;65557;65558;65559;65560;65561;65562;65563;65564;65565;65566;65567;65568;65569;65570;65571;65572;65573;65574;65575;65576;65577;65578;65579;65580;65581;65582;65583;65584;65585;65586;65587;65588;65589;65590;65591;65592;65593;77818;77819;77820;77821;77822;77823;77824;77825;77826;77827;77828;77829;77830;77831;77832;77833;77834;77835;77836;77837;77838;77839;77840;77841;77842;77843;77844;77845;77846;77847;77848;77849;77850;77851;77852;77853;77854;77855;77856;77857;77858;77859;77860;77861;77862;77863;77864;77865;77866;77867;77868;77869;86240;86241;86242;86243;86244;86245;86246;86247;86248;86249;86250;86251;86252;86253;86254;86255;86256;86257;86258;86259;86260;86261;86262;86263;86264;86265;86266;86267;86268;86269;86270;86271;86272;86273;86274;86275;86276;86277;86278;86279;86280;86281;86282;86283;86284;86285;86286;86287;86288;86289;86290;99438;99439;99440;99441;99442;99443;99444;99445;126135;126136;126137;126138;126139;126140;126141;126142;126143;126144;126145;126146;126147;126148;126149;126150;126151;126152;126153;126154;126155;126156;126157;126158;126159;126160;126161;126162;126163;126164;126165;126166;126167;126168;126169;126170;126171;126172;126173;126174;126175;126176;126177;126178;126179;126180;126181;126182;126183;126184;126185;126186;126187;126188;126189;126190;126191;126192;126193;126194;126195;126196;126197;126198;126199;126200;126201;126202;126203;126204;126205;126206;126207;126208;126209;126210;126211;126212;126213;126214;126215;126216;126217;130823;130824;130825;130826;130827;130828;130829;130830;130831;130832;130833;130834;130835;130836;130837;130838;130839;130840;130841;130842;130843;130844;130845;130846;130847;130848;130849;130850;130851;130852;130853;130854;130855;130856;130857;130858;130859;130860;130861;130862;130863;130864;130865;130866;130867;130868;130869;130870;130871;130872;130873;130874;130875;130876;130877;130878;130879;130880;130881;130882;130883;130884;130885;130886;130887;130888;130889;130890;134530;134531;134532;134533;134534;134535;134536;134537;134538;134539;134540;134541;134542;134543;142787;142788;142789;142790;142791;142792;142793;142794;142795;142796;142797;142798;142799;142800;142801;142802;142803;142804;142805;142806;142807;142808;142809;142810;142811;142812;142813;142814;142815;142816;142817;142818;142819;142820;154267;154268;175835;175836;175837;175838;175839;175840;175841;175842;175843;175844;175845;175846;175847;175848;175849;175850;175851;175852;175853;175854;175855;175856;175857;175858;175859;175860;175861;175862;175863;175864;175865;175866;175867;175868;175869;175870;175871;175872;175873;175874;175875;175876;175877;175878;175879;175880;175881;175882;175883;175884;175885;175886;175887;175888;175889;175890;175891;175892;175893;175894;175895;175896;175897;175898;175899;175900;175901;175902;175903;175904;175905;175906;175907;175908;175909;175910;175911;175912;175913;175914;175915;175916;175917;175918;175919;175920;175921;175922;175923;175924;184143;184144;184145;184146;184147;184148;184149;184150;184151;184152;184153;184154;184155;184156;184157;184158;184159;184160;184161;184162;184163;184164;184165;184166;184167;184168;184169;184170;184171;184172;184173;184174;184175;184176;184177;184178;184179;184180;184181;184182;184183;184184;184185;184186;184187;184188;184189;184190;184191;184192;184193;184194;184195;184196;184197;184198;184199;184200;184201;184202;184203;184204;184205;184206;184207;184208;184209;184210;184211;184212;184213;184214;184215;184216;184217;184218;184219;184220;184221;184222;184223;184224;184225;184226;184227;184228;184229;184230;184231;184232;184233;184234;184235;184236;184237;184238;184239;184240;184241;184242;184243;184244;184245;184246;184247;184248;184249;184250;184251;184252;184253;189217;189218;189219;189220;189221;189222;189223;189224;189225;189226;189227;189228;189229;189230;189231;189232;189233;189234;189235;189236;189237;189238;189239;189240;189241;189242;189243;189244;189245;189246;189247;189248;189249;189250;189251;189252;189253;189254;189255;189256;189257;189258;189259;189260;189261;189262;189263;189264;189265;189266;189267;189268;189269;189270;189271;189272;189273;189274;189275;189276;189277;189278;189279;189280;189281;189282;189283;189284;189285;189286;189287;189288;189289;189290;189291;189292;189293;189294;189295;189296;189297;189298;189299;189300;189301;189302;189303;189304;194824;194825;194826;194827;194828;194829;194830;194831;194832;194833;194834;194835;194836;194837;194838;194839;194840;194841;194842;194843;194844;194845;194846;194847;194848;194849;194850;194851;194852;194853;194854;194855;196978;196979;196980;196981;196982;196983;196984;196985;196986;196987;196988;196989;196990;196991;196992;196993;196994;203428;203429;203430;203431;203432;203433;203434;203435;203436;203437;203438;204615;204616;204617;204618;204619;204620;204621;204622;204623;204624;204625;204626;204627;204628;204629;204630;204631;204632;204633;204634;204635;204636;204637;204638;204639;204640;204641;204642;204643;204644;204645;204646;204647;204648;204649;204650;204651;204652;204653;204654;204655;204656;204657;204658;204659;204660;204661;204662;204663;204664;204665;204666;204667;204668;204669;204670;204671;204672;204673;204674;204675;204676;204677;204678;204679;204680;204681;204682;204683;204684;204685;204686;204687;204688;204689;204690;207484;207485;207486;207487;208260;208261;208262;208263;208264;208265;208266;208267;208268;208269;208270;208271;208272;208273;208274;208275;208276;208277;208278;208279;208280;208281;208282;208283;208284;208285;208286;208287;208288;208289;208290;208291;208292;208293;208294;208295;208296;208297;208298;208299;208300;208301;208302;208303;208304;208305;208306;208307;208308;208309;208310;208311;208312;208313;208314;208315;208316;208317;208318;208319;208320;208321;208322;208323;208324;208325;208326;208327;208328;208329;208330;208331;208332;208333;208334;208335;208336;208337;208338;208339;208340;208341;208342;208343;208344;208345;208346;208347;208348;208349;208350;208351;208352;208353;208747;208748;208749;208750;208751;208752;208753;208754;208755;208756;208757;208758;208759;208760;208761;208762;208763;208764;208765;208766;208767;208768;208769;208770;208771;208772;208773;208774;208775;208776;208777;208778;208779;208780;208781;208782;208783;208784;208785;208786;208787;208788;208789;208790;208791;208792;208793;208794;208795;208796;208797;208798;208799;208800;208801;208802;208803;208804;208805;208806;208807;208808;208809;208810;208811;208812;208813;208814;208815;208816;208817;208818;208819;208820;208821;208822;208823;208824;208825;208826;208827;208828;208829;208830;208831;208832;208833;208834;208835;208836;208837;208838;208839;208840;208841;208842;208843;208844;208845;208846;208847;208848;208849;208850;208851;208852;208853;208854;208855;208856;208857;208858;208859;208860;208861;208862;208863;208864;208865;208866;208867;208868;208869;208870;208871;208872;208873;208874;208875;208876;208877;208878;208879;208880;208881;208882;208883;208884;208885;208886;208887;208888;208889;208890;208891;208892;208893;208894;208895;208896;208897;208898;208899;208900;208901;208902;208903;208904;208905;208906;208907;208908;208909;208910;208911;208912;208913;208914;208915;208916;208917;208918;208919;208920;208921;208922;208923;208924;208925;208926;208927;208928;208929;208930;208931;208932;208933;208934;208935;208936;208937;208938;208939;208940;208941;208942;208943;220184;220185;220186;220187;220188;220189;220190;220191;220192;220193;220194;220195;220196;220197;220198;220199;220200;220201;220202;220203;220204;220205;220206;220207;220208;220209;220210;220211;220212;220213;220214;220215;220216;220217;220218;220219;220220;220221;223840;223841;223842;223843;223844;223845;223846;223847;223848;223849;223850;223851;223852;223853;223854;223855;223856;223857;223858;223859;223860;223861;223862;223863;223864;223865;223866;223867;223868;223869;223870;223871;223872;223873;223874;223875;223876;223877;223878;223879;223880;223881;223882;223883;223884;223885;223886;223887;223888;223889;223890;223891;223892;227021;227022;227023;227024;227025;227026;227027;227028;227029;227030;227031;237216;237217;237218;237219;237220;256099;256100;256101;256102;256103;256104;256105;256106;256107;256108;256109;256110;256111;256112;256113;256114;256115;256116;256117;256118;256119;256120;256121;256122;256123;256124;256125;256126;256392;256393;256394;256395;256396;258302;258303;258304;258305;258306;258307;258308;258309;258310;258311;258312;258313;258314;258315;258316;258317;258318;258319;258320;258321;258322;258323;258324;258325;258326;258327;258328;258329;258330;258331;258332;258333;258334;258335;258336;258337;258338;258339;258340;258341;258342;258343;258344;258345;279246;279247;279248;279249;279250;281027;281028;281029;281030;281031;281032;281033;281034;281035;281036;281037;281038;281039;281040;281041;281042;281043;281044;281045;281046;281047;281048;281049;281050;281051;281052;281053;281054;281055;290730;290731;290732;290733;290734;290735;290736;290737;290738;290739;290740;290741;290742;290743;290744;290745;290746;290747;290748;290749;290750;290751;290752;290753;290754;290755;290756;290757;290758;290759;290760;290761;290762;290763;290764;290765;290766;290767;290768;290769;290770;290771;290772;290773;290774;290775;290776;290777;290778;290779;290780;290781;290782;290783;290784;290785;290786;290787;290788;290789;290790;290791;290792;295321;295322;299367;299368;299369;299370;299371;299372;299373;299374;299375;299376;299377;299378;299379;299380;299381;299382;299383;299384;299385;299386;299387;299388;299389;299390;299391;299392;299393;299394;299395;299396;299397;299398;299399;299400;299401;299402;299403;299404;299405;299406;299407;299408;299409;299410;299411;299412;299413;299414;299415;299416;299417;299418;299419;299420;299421;299422;299423;299424;299425;299426;299427;299428;299429;299430;299431;299432;299433;299434;299435;299436;299437;299438;299439;299440;299441;299442;299443;299444;299445;299446;299447;299448;299449;299450;299451;299452;299453;299454;299455;299456;299457;299458;299459;299460;299461;299462;299463;299464;299465;299466;299467;299468;299469;299470;299471;299472;299473;299474;299475;299476;299477;299478;299479;299480;299481;299482;299483;299484;299485;299486;299487;299488;299489;299490;299491;299492;299493;299494;299495;299496;299497;299498;299499;299500;299501;299502;299503;299504;299505;299506;299507;299508;299509;299510;299511;299512;299513;299514;299515;299516;299517;299518;299519;299520;299521;299522;299523;299524;310411;310412;310413;310414;310415;310416;310417;310418;310419;310420;310421;310422;310423;310424;310425;310426;310427;310428;310429;310430;310431;310432;310433;310434;310435;310436;310437;310438;310439;310440;310441;310442;310443;310444;310445;310446;310447;314547;314548;314549;314550;314551;314552;314553;314554;314555;314556;314557;314558;314559;314560;314561;314562;314563;314564;314565;314566;314567;314568;325000;325001;325002;325003;325004;325005;325006;325007;325008;325009;325010;325011;325012;325013;325014;325015;325016;325017;325018;325019;325020;325021;325022;325023;325024;325025;325026;325027;325028;325029;325030;325031;325032;325033;325034;325035;325036;325037;325038;325039;325040;325041;325042;325043;325044;325045;325046;325047;325048;325049;325050;325051;325052;325053;325054;325055;325056;325057;325058;325059;325060;325061;325062;325063;325064;325065;325066;325067;325068;325069;325070;325071;325072;325073;325074;325075;325076;325077;325078;325079;325080;325081;325082;325083;325084;325085;325086;325087;325088;325089;325090;325091;325092;325093;325094;325095;325096;325097;325098;325099;325100;325101;325102;325103;325104;325105;325106;325107;325108;325109;325110;325111;325112;331893;331894;331895;331896;331897;331898;331899;331900;331901;331902;331903;331904;331905;331906;331907;331908;331909;331910;331911;331912;331913;331914;331915;331916;331917;331918;331919;331920;331921;331922;331923;331924;331925;331926;331927;331928;331929;331930;331931;331932;331933;331934;331935;331936;331937;331938;331939;331940;331941;331942;331943;331944;331945;331946;331947;331948;331956;331957;331958;331959;331960;331961;331962;331963;331964;331965;331966;331967;331968;331969;331970;331971;331972;331973;331974;331975;331976;331977;331978;331979;335747;335748;335749;335750;335751;335752;335753;335754;351772;351773;351774;351775;351776;351777;351778;351779;351780;351781;351782;351783;351784;351785;351786;351787;351788;351789;351790;351791;351792;351793;351794;351795;351796;351797;351798;351799;351800;351801;351802;351803;351804;351805;351806;351807;351808;351809;351810;351811;351812;351813;351814;351815;351816;351817;351818;351819;351820;351821;351822;351823;351824;351825;351826;351827;351828;351829;351830;351831;351832;351833;351834;351835;351836;351837;351838;351839;351840;351841;351842;351843;351844;351845;351846;351847;351848;351849;351850;351851;351852;351853;351854;351855;351856;351857;351858;351859;351860;351861;351862;351863;351864;351865;351866;351867;351868;351869;351870;351871;351872;351873;351874;351875;351876;351877;351878;351879;351880;351881;351882;351883;351884;351885;351886;351887;351888;351889;351890;351891;351892;351893;351894;351895;351896;351897;351898;351899;351900;351901;351902;351903;351904;351905;351906;351907;351908;351909;351910;351911;351912;351913;351914;351915;351916;351917;351918;351919;351920;351921;351922;351923;351924;351925;351926;351927;351928;351929;351930;351931;351932;351933;351934;351935;351936;351937;351938;351939;351940;351941;351942;351943;351944;351945;351946;351947;351948;351949;351950;351951;351952;351953;351954;351955;351956;351957;351958;351959;351960;351961;351962;351963;351964;351965;351966;351967;351968;351969;351970;351971;351972;351973;351974;351975;351976;351977;351978;351979;351980;351981;351982;351983;351984;351985;351986;351987;351988;351989;351990;351991;351992;351993;352897;352898;352899;352900;352901;352902;352903;352904;352905;352906;352907;352908;352909;352910;352911;352912;352913;352914;352915;352916;352917;352918;352919;352920;352921;352922;352923;352924;352925;352926;352927;352928;352929;352930;352931;352932;352933;352934;352935;352936;352937;352938;352939;352940;352941;352942;352943;352944;352945;352946;352947;352948;352949;352950;352951;352952;352953;352954;352955;352956;352957;352958;352959;352960;352961;352962;352963;352964;352965;352966;352967;352968;352969;352970;352971;352972;352973;352974;352975;352976;352977;352978;352979;352980;352981;352982;352983;352984;352985;354450;354451;354452;354453;354454;354455;354456;354457;354458;354459;354460;354461;354462;354463;354464;354465;354466;354467;354468;354469;354470;354471;354472;354473;354474;354475;354476;354477;354478;354479;354480;354481;354482;354483;354484;354485;354486;354487;354488;354489;354490;354491;354492;354493;354494;354495;354496;354497;354498;354499;354500;354501;354502;354503;354504;354505;354506;354507;354508;354509;354510;354511;354512;354513;354514;354515;354516;354517;354518;354519;354520;354521;354522;354523;354524;354525;354526;354527;354528;354529;354530;354531;354532;354533;354534;354535;354536;354537;354538;354539;354540;354541;354542;354543;354544;354545;354546;354547;354548;354549;354550;354551;354552;354553;354554;354555;354556;354557;354558;354559;354560;354561;354562;354563;354564;354565;354566;354567;354568;354569;354570;354571;354572;354573;354574;354575;354891;354892;354893;354894;354895;354896;354897;354898;354899;354900;354901;354902;354903;354904;354905;354906;354907;354908;354909;354910;354911;354912;358409;358410;358411;358412;358413;358414;358415;358416;358417;358418;358419;358420;358421;358422;358423;358424;358425;358426;358427;358428;358429;358430;358431;358432;358433;358434;358435;358436;358437;358438;358439;358440;358441;358442;358443;358444;358445;358446;358447;358448;358449;358450;358451;358452;358453;358454;358455;358456;358457;358458;358459;358460;358461;358462;358463;358464;358465;358466;358467;358468;358469;358470;358471;358472;358473;358474;358475;358476;358477;358478;358479;358480;358481;358482;358483;358484;358485;358486;358487;358488;358489;358490;358491;358493;358494;358495;358496;358497;358498;358499;358500;358501;358502;358503;358504;358505;358506;358507;358508;358509;358510;358511;358512;358513;358514;358515;358516;358517;358518;358519;358520;358521;358522;358523;358524;358525;358526;358527;358528;358529;358530;358531;358532;358533;358534;358535;358536;358537;358538;358539;358540;358541;358542;358543;358544;358545;358546;358547;358548;358549;358550;358551;358552;358553;358554;358555;358556;358557;358558;358559;358560;358561;358562;358563;358564;358565;358566;358567;358568;370178;370179;370180;370181;370182;370183;370184;370185;370186;370187;370188;370189;370190;370191;370192;370193;370194;370195;370196;370197;370198;370199;370200;370201;370202;388796;388797;388798;388799;388800;388801;388802;388803;388804;388805;388806;388807;388808;388809;388810;388811;388812;388813;388814;388815;388816;388817;388818;388819;388820;388821;388822;388823;388824;388825;388826;388827;388828;388829;388830;388831;388832;388833;388834;388835;388836;388837;388838;388839;388840;388841;388842;388843;388844;388845;388846;388847;388848;388849;388850;388851;388852;388853;388854;388855;388856;388857;388858;388859;388860;388861;388862;388863;388864;388865;388866;388867;388868;388869;388870;388871;388872;388873;388874;388875;388876;388877;388878;388879;388880;388881;388882;388883;388884;388885;388886;388887;388888;388889;388890;388891;388892;388893;388894;388895;388896;388897;388898;388899;388900;388901;388902;388903;388904;388905;388906;388907;388908;388909;388910;388911;388912;388913;388914;388915;388916;388917;388918;388919;388920;388921;388922;388923;388924;388925;388926;388927;388928;388929;388930;388931;388932;388933;388934;388935;388936;388937;388938;388939;388940;388941;388942;388943;388944;388945;388946;388947;388948;388949;388950;388951;388952;388953;388954;388955;388956;388957;388958;388959;388960;388961;388962;388963;388964;388965;388966;388967;388968;388969;388970;388971;388972;388973;388974;388975;388976;388977;388978;388979;388980;388981;388982;388983;388984;388985;388986;388987;388988;388989;388990;388991;388992;388993;388994;388995;388996;388997;388998;388999;389000;389001;389002;389003;389004;389005;389006;389007;389008;389009;389010;389011;389012;389013;389014;389015;389016;389017;389018;389019;389020;389021;389022;389023;389024;389025;389026;389027;389028;389029;389030;389031;389032;389033;389034;389035;389036;389037;389038;389039;389040;389041;389042;389043;389044;389045;389046;389047;389048;389049;391958;391959;391960;391961;391962;391963;391964;391965;391966;391967;391968;391969;391970;391971;391972;391973;391974;391975;391976;391977;391978;391979;391980;391981;391982;391983;391984;391985;391986;391987;391988;391989;391990;391991;391992;391993;391994;391995;391996;391997;391998;391999;392000;392001;392002;392003;392004;392005;392006;392007;392008;392009;392010;392011;394586;394587;394588;394589;394590;394591;394592;394593;394594;394595;394596;394597;394598;394599;394600;394601;394602;394603;394604;394605;394606;394607;394608;394609;394610;394611;394612;394613;394614;394615;394616;394617;394618;394619;394620;394621;394622;394623;394624;394625;394626;394627;394628;394629;394630;394631;394632;394633;394634;394635;394636;394637;394638;394639;394640;394641;394642;394643;394644;394645;394646;394647;394648;394649;394650;394651;394652;394653;394654;394655;394656;394657;394658;394659;394660;394661;394662;394663;394664;394665;394666;394667;394668;394669;394670;394671;394672;394673;394674;394675;394676;394677;394678;394679;394680;394681;394682;394683;394684;394685;394686;394687;394688;394689;394690;394691;394692;394693;394694;394695;394696;394697;394698;394699;394700;394701;394702;394703;394704;394705;394706;394707;394708;394709;394710;394711;394712;394713;394714;394715;394716;394717;394718;394719;394720;394721;394722;394723;394724;394725;394726;394727;394728;394729;394730;394731;394732;394733;394734;394735;394736;394737;394738;394739;394740;394741;394742;394743;407167;407168;407169;407170;407171;407172;407173;407174;407175;407176;407177;407178;407179;407180;407181;407182;407183;407184;407185;407186;407187;407188;407189;407190;407191;407192;407193;407194;407195;407196;407197;407198;407199;407200;407201;407202;407203;407204;407205;407206;407207;407208;407209;407210;407211;407212;407213;407214;407215;407216;407217;407218;407219;407220;407221;407222;407223;407224;407225;407226;407227;407228;407229;407230;407231;407232;407233;407234;407235;407236;407237;407238;407239;407240;407241;407242;407243;407244;407245;407246;407247;407248;407249;407250;407251;407252;407253;407254;407255;407256;407257;407258;407259;407260;407261;407262;407263;407264;407265;407266;407267;407268;407269;407270;407271;407272;407273;407274;407275;407276;407277;407278;407279;407280;407281;407282;407283;407284;407285;407286;407287;407288;407289;407290;407291;407292;407293;407294;407295;407296;407297;407298;407299;407300;407301;407302;407303;407304;407305;407306;407307;407308;407309;407310;407311;407312;427928;427929;427930;427931;427932;427933;427934;427935;427936;427937;427938;427939;427940;427941;427942;427943;427944;427945;427946;427947;427948;427949;427950;427951;427952;427953;427954;427955;427956;427957;427958;427959;427960;427961;427962;427963;427964;427965;427966;427967;427968;427969;427970;427971;427972;427973;427974;427975;427976;427977;427978;427979;427980;427981;427982;427983;427984;427985;427986;427987;427988;427989;427990;427991;427992;427993;427994;427995;427996;427997;427998;427999;428000;428001;428002;428003;428004;428005;428006;428007;428008;428009;428010;428011;428012;428013;428014;428015;428016;428017;428018;428019;428020;428021;428022;428023;428024;428025;428026;428027;428028;428029;428030;428031;428032;428033;428034;428035;428036;428037;428038;428039;428040;428041;428042;428043;428044;428045;428046;428047;428048;428049;428050;428051;428052;428053;428054;428055;428056;428057;428058;428059;428060;428061;428062;428063;428064;428065;428066;428067;428068;428069;428070;428071;428072;428073;428074;428075;428076;428077;428078;428079;428080;428081;433623;433624;433625;433626;433627;433628;433629;433630;433631;433632;433633;433634;433635;433636;433637;433638;433639;433640;433641;433642;433643;433644;433645;433646;433647;433648;433649;433650;433651;433652;433653;433654;433655;433656;433657;433658;433659;433660;433661;433662;433663;433664;433665;433666;433667;433668;433669;433670;433671;433672;433673;433674;433675;433676;436765;436766;436767;436768;436769;442389;443747;446173;446174;446175;446176;446177;446178;446179;446180;446181;446182;446183;446184;446185;446186;446187;446188;446189;446190;446191;446192;446193;446194;446195;446196;446197;446198;446199;446200;446201;446202;446203;446204;446205;446206;446207;446208;446209;446210;446211;446212;446213;446214;446215;446216;446217;446218;446219;446220;446221;446222;446223;446224;446225;446226;446227;446228;446229;446230;446231;446232;446233;446234;446235;446236;446237;446238;446239;446240;446241;446242;446243;446244;446245;446246;446247;446248;446249;446250;446251;446252;446253;446254;446255;446256;446257;446258;446259;446260;446261;446262;446263;446264;446265;446266;446267;446268;446269;446270;446271;446272;446273;446274;446275;446276;446277;446278;446279;446280;446281;446282;446283;446284;446285;446286;446287;446288;446289;446290;446291;446292;446293												
Solyc07g007230.2.1	41223000	15862000	49918000	57798000	80448000	55838000	67176000	41341000	55682000	51685000	52566000	47263000
Solyc07g007390.2.1	6434600	3456300	5877700	6168100	3411900	7041600	3727000	5414400	6125900	6970900	6417700	6534400
Solyc07g007600.2.1	60627000	144630000	40173000	26973000	28851000	24517000	23740000	29638000	23708000	23777000	27426000	25361000
Solyc07g007670.2.1	1251000	1403700	0	1052500	0	1091400	863780	1143300	1270400	0	0	0
Solyc07g007760.2.1	18190000	14079000	7402700	4003300	2901000	952910	1641500	3559900	3468800	2178900	2571800	1071600
Solyc07g007780.2.1	1144500	968300	755610	620950	0	0	626660	572120	0	0	0	0
Solyc07g007890.2.1	0	0	0	0	0	0	0	0	0	0	0	144640
Solyc07g008040.2.1	2967700	2662900	0	4068400	2589300	0	0	1277600	1857800	0	0	1633700
Solyc07g008160.2.1	81699000	84768000	108990000	152450000	132360000	160400000	123790000	124820000	114000000	98679000	83380000	154280000
Solyc07g008190.2.1	3228600	2538200	3780200	11483000	7584700	6126200	9351200	4957100	3166800	5402600	3123300	6791500
Solyc07g008320.2.1	720360	750510	826080	0	0	423010	0	0	0	0	551840	1069500
Solyc07g008330.2.1	29127000	12730000	32288000	55963000	39422000	56847000	72852000	30372000	67519000	59832000	27984000	41700000
Solyc07g008370.2.1	43114000	83798000	116880000	52259000	76248000	71866000	37206000	49824000	68011000	22265000	117310000	86355000
Solyc07g008490.2.1	176500000	133640000	142930000	224270000	232030000	172910000	252620000	191990000	153460000	232610000	153170000	205570000
Solyc07g008530.1.1	1487600	0	0	0	0	0	0	0	0	0	0	0
Solyc07g008550.2.1	3869900	2068300	1906700	0	0	0	0	0	0	0	0	0
Solyc07g008560.2.1	206270000	171100000	250830000	102900000	127060000	84265000	46785000	43649000	42502000	37147000	66779000	46623000
Solyc07g008610.1.1	21322000	37710000	14339000	7109600	14407000	11722000	11135000	12503000	12036000	10099000	22497000	6820100
Solyc07g008660.2.1	0	0	0	0	0	0	0	0	0	0	146400	0
Solyc07g008710.2.1	0	0	0	0	0	0	0	0	2269100	0	0	0
Solyc07g008880.2.1	1722000000	1199400000	2166000000	2897200000	1648300000	2012700000	1742000000	1789300000	3470900000	4239300000	2287800000	2146800000
